Date (YYMMDD),Observation Number,FeI Line ID,Calculated Radial Velocity (km/s),RMS ThAr Calibration,v_telurica,v_heliocentrica_kms,Inverse Flux Intensity,Flux Intensity,Gradient 1,Gradient 2,R^2 Gradient 1,R^2 Gradient 2,Standard Error Gradient 1,Standard Error Gradient 2
190627,2,H,10.25,0.0021,-12.17,-1.91,1.33,0.75,0.0294,-0.0614,0.0998,0.585,0.0395,0.0517
190627,2,I,10.52,0.0021,-12.17,-1.65,1.51,0.66,0.0294,-0.0614,0.0998,0.585,0.0395,0.0517
190627,2,J,10.88,0.0021,-12.17,-1.29,1.5,0.67,0.0294,-0.0614,0.0998,0.585,0.0395,0.0517
190627,3,A,11.61,0.0021,-12.22,-0.61,1.58,0.63,0.012,0.0903,0.0775,0.7604,0.0185,0.0507
190627,3,B,10.62,0.0021,-12.22,-1.59,1.38,0.73,0.012,0.0903,0.0775,0.7604,0.0185,0.0507
190627,3,C,11.52,0.0021,-12.22,-0.69,1.17,0.86,0.012,0.0903,0.0775,0.7604,0.0185,0.0507
190627,3,D,13.41,0.0021,-12.22,1.2,1.44,0.69,0.012,0.0903,0.0775,0.7604,0.0185,0.0507
190627,3,E,11.36,0.0021,-12.22,-0.86,1.35,0.74,0.012,0.0903,0.0775,0.7604,0.0185,0.0507
190627,3,F,12.85,0.0021,-12.22,0.64,1.39,0.72,0.012,0.0903,0.0775,0.7604,0.0185,0.0507
190627,3,G,12.93,0.0021,-12.22,0.71,1.45,0.69,0.012,0.0903,0.0775,0.7604,0.0185,0.0507
190627,3,H,10.23,0.0021,-12.22,-1.98,1.32,0.76,0.012,0.0903,0.0775,0.7604,0.0185,0.0507
190627,3,I,11.91,0.0021,-12.22,-0.31,1.56,0.64,0.012,0.0903,0.0775,0.7604,0.0185,0.0507
190627,3,J,11.03,0.0021,-12.22,-1.18,1.51,0.66,0.012,0.0903,0.0775,0.7604,0.0185,0.0507
190704,1,A,12.07,0.0005,-15.14,-3.07,1.6,0.62,0.044,0.7055,0.5756,0.4635,0.0169,0.7591
190704,1,B,12.86,0.0005,-15.14,-2.28,1.41,0.71,0.044,0.7055,0.5756,0.4635,0.0169,0.7591
190704,1,C,12.92,0.0005,-15.14,-2.22,1.18,0.85,0.044,0.7055,0.5756,0.4635,0.0169,0.7591
190704,1,D,13.6,0.0005,-15.14,-1.53,1.49,0.67,0.044,0.7055,0.5756,0.4635,0.0169,0.7591
190704,1,E,13.79,0.0005,-15.14,-1.34,1.37,0.73,0.044,0.7055,0.5756,0.4635,0.0169,0.7591
190704,1,F,13.48,0.0005,-15.14,-1.65,1.4,0.72,0.044,0.7055,0.5756,0.4635,0.0169,0.7591
190704,1,G,13.1,0.0005,-15.14,-2.04,1.46,0.68,0.044,0.7055,0.5756,0.4635,0.0169,0.7591
190704,1,H,12.78,0.0005,-15.14,-2.36,1.35,0.74,0.044,0.7055,0.5756,0.4635,0.0169,0.7591
190704,1,I,13.27,0.0005,-15.14,-1.86,1.51,0.66,0.044,0.7055,0.5756,0.4635,0.0169,0.7591
190704,1,J,12.64,0.0005,-15.14,-2.5,1.46,0.68,0.044,0.7055,0.5756,0.4635,0.0169,0.7591
190704,2,A,12.05,0.0005,-15.27,-3.21,1.51,0.66,0.0137,0.0024,0.4535,0.6614,0.0067,0.0017
190704,2,B,13.54,0.0005,-15.27,-1.72,1.43,0.7,0.0137,0.0024,0.4535,0.6614,0.0067,0.0017
190704,2,C,48.1,0.0005,-15.27,32.84,1.23,0.81,0.0137,0.0024,0.4535,0.6614,0.0067,0.0017
190704,2,D,15.69,0.0005,-15.27,0.42,1.59,0.63,0.0137,0.0024,0.4535,0.6614,0.0067,0.0017
190704,2,E,16.91,0.0005,-15.27,1.65,1.44,0.7,0.0137,0.0024,0.4535,0.6614,0.0067,0.0017
190704,2,F,14.93,0.0005,-15.27,-0.34,1.37,0.73,0.0137,0.0024,0.4535,0.6614,0.0067,0.0017
190704,2,G,16.18,0.0005,-15.27,0.92,1.44,0.69,0.0137,0.0024,0.4535,0.6614,0.0067,0.0017
190704,2,H,14.6,0.0005,-15.27,-0.67,1.3,0.77,0.0137,0.0024,0.4535,0.6614,0.0067,0.0017
190704,2,I,12.15,0.0005,-15.27,-3.11,1.59,0.63,0.0137,0.0024,0.4535,0.6614,0.0067,0.0017
190704,2,J,10.89,0.0005,-15.27,-4.37,1.7,0.59,0.0137,0.0024,0.4535,0.6614,0.0067,0.0017
190704,3,A,12.37,0.0005,-15.31,-2.94,1.67,0.6,0.0556,0.0527,0.5808,0.9914,0.0211,0.0049
190704,3,B,12.45,0.0005,-15.31,-2.86,1.35,0.74,0.0556,0.0527,0.5808,0.9914,0.0211,0.0049
190704,3,C,13.84,0.0005,-15.31,-1.47,1.23,0.82,0.0556,0.0527,0.5808,0.9914,0.0211,0.0049
190704,3,D,13.55,0.0005,-15.31,-1.76,1.55,0.64,0.0556,0.0527,0.5808,0.9914,0.0211,0.0049
190704,3,E,13.64,0.0005,-15.31,-1.66,1.37,0.73,0.0556,0.0527,0.5808,0.9914,0.0211,0.0049
190704,3,F,14.25,0.0005,-15.31,-1.06,1.4,0.72,0.0556,0.0527,0.5808,0.9914,0.0211,0.0049
190704,3,G,13.73,0.0005,-15.31,-1.58,1.47,0.68,0.0556,0.0527,0.5808,0.9914,0.0211,0.0049
190704,3,H,12.77,0.0005,-15.31,-2.54,1.31,0.76,0.0556,0.0527,0.5808,0.9914,0.0211,0.0049
190704,3,I,13.71,0.0005,-15.31,-1.6,1.55,0.64,0.0556,0.0527,0.5808,0.9914,0.0211,0.0049
190704,3,J,12.92,0.0005,-15.31,-2.39,1.53,0.65,0.0556,0.0527,0.5808,0.9914,0.0211,0.0049
190704,4,A,12.07,0.0005,-15.53,-3.45,1.69,0.59,0.0753,-0.0575,0.5323,0.8346,0.0316,0.0256
190704,4,B,12.67,0.0005,-15.53,-2.86,1.36,0.73,0.0753,-0.0575,0.5323,0.8346,0.0316,0.0256
190704,4,C,11.59,0.0005,-15.53,-3.93,1.22,0.82,0.0753,-0.0575,0.5323,0.8346,0.0316,0.0256
190704,4,D,13.3,0.0005,-15.53,-2.22,1.57,0.64,0.0753,-0.0575,0.5323,0.8346,0.0316,0.0256
190704,4,E,13.42,0.0005,-15.53,-2.1,1.34,0.75,0.0753,-0.0575,0.5323,0.8346,0.0316,0.0256
190704,4,F,13.53,0.0005,-15.53,-2.0,1.39,0.72,0.0753,-0.0575,0.5323,0.8346,0.0316,0.0256
190704,4,G,12.61,0.0005,-15.53,-2.91,1.5,0.67,0.0753,-0.0575,0.5323,0.8346,0.0316,0.0256
190704,4,H,12.92,0.0005,-15.53,-2.6,1.32,0.76,0.0753,-0.0575,0.5323,0.8346,0.0316,0.0256
190704,4,I,13.08,0.0005,-15.53,-2.44,1.53,0.65,0.0753,-0.0575,0.5323,0.8346,0.0316,0.0256
190704,4,J,13.04,0.0005,-15.53,-2.48,1.58,0.63,0.0753,-0.0575,0.5323,0.8346,0.0316,0.0256
190705,1,A,12.75,0.0013,-15.56,-2.81,1.6,0.62,0.0305,0.0526,0.3609,0.1647,0.0182,0.1186
190705,1,B,13.2,0.0013,-15.56,-2.36,1.46,0.68,0.0305,0.0526,0.3609,0.1647,0.0182,0.1186
190705,1,C,13.65,0.0013,-15.56,-1.91,1.17,0.85,0.0305,0.0526,0.3609,0.1647,0.0182,0.1186
190705,1,D,15.04,0.0013,-15.56,-0.53,1.47,0.68,0.0305,0.0526,0.3609,0.1647,0.0182,0.1186
190705,1,E,14.46,0.0013,-15.56,-1.1,1.33,0.75,0.0305,0.0526,0.3609,0.1647,0.0182,0.1186
190705,1,F,14.02,0.0013,-15.56,-1.55,1.37,0.73,0.0305,0.0526,0.3609,0.1647,0.0182,0.1186
190705,1,G,13.87,0.0013,-15.56,-1.69,1.46,0.69,0.0305,0.0526,0.3609,0.1647,0.0182,0.1186
190705,1,H,12.38,0.0013,-15.56,-3.18,1.32,0.76,0.0305,0.0526,0.3609,0.1647,0.0182,0.1186
190705,1,I,13.65,0.0013,-15.56,-1.91,1.5,0.67,0.0305,0.0526,0.3609,0.1647,0.0182,0.1186
190705,1,J,12.89,0.0013,-15.56,-2.67,1.47,0.68,0.0305,0.0526,0.3609,0.1647,0.0182,0.1186
190705,2,A,6.62,0.0013,-15.6,-8.98,2.45,0.41,0.0399,0.2904,0.9968,0.9999,0.001,0.0029
190705,2,B,12.81,0.0013,-15.6,-2.8,1.75,0.57,0.0399,0.2904,0.9968,0.9999,0.001,0.0029
190705,2,C,13.9,0.0013,-15.6,-1.7,1.12,0.89,0.0399,0.2904,0.9968,0.9999,0.001,0.0029
190705,2,D,13.62,0.0013,-15.6,-1.99,1.47,0.68,0.0399,0.2904,0.9968,0.9999,0.001,0.0029
190705,2,E,14.09,0.0013,-15.6,-1.52,1.4,0.71,0.0399,0.2904,0.9968,0.9999,0.001,0.0029
190705,2,F,14.31,0.0013,-15.6,-1.3,1.4,0.72,0.0399,0.2904,0.9968,0.9999,0.001,0.0029
190705,2,G,13.43,0.0013,-15.6,-2.18,1.47,0.68,0.0399,0.2904,0.9968,0.9999,0.001,0.0029
190705,2,H,13.41,0.0013,-15.6,-2.2,1.33,0.75,0.0399,0.2904,0.9968,0.9999,0.001,0.0029
190705,2,I,13.67,0.0013,-15.6,-1.94,1.46,0.68,0.0399,0.2904,0.9968,0.9999,0.001,0.0029
190705,2,J,13.12,0.0013,-15.6,-2.48,1.51,0.66,0.0399,0.2904,0.9968,0.9999,0.001,0.0029
190705,3,A,12.31,0.0013,-15.56,-3.25,1.61,0.62,0.0365,0.3288,0.5752,0.997,0.014,0.0182
190705,3,B,12.96,0.0013,-15.56,-2.6,1.42,0.7,0.0365,0.3288,0.5752,0.997,0.014,0.0182
190705,3,C,13.41,0.0013,-15.56,-2.16,1.18,0.85,0.0365,0.3288,0.5752,0.997,0.014,0.0182
190705,3,D,14.08,0.0013,-15.56,-1.49,1.5,0.66,0.0365,0.3288,0.5752,0.997,0.014,0.0182
190705,3,E,13.47,0.0013,-15.56,-2.09,1.38,0.72,0.0365,0.3288,0.5752,0.997,0.014,0.0182
190705,3,F,14.51,0.0013,-15.56,-1.05,1.36,0.74,0.0365,0.3288,0.5752,0.997,0.014,0.0182
190705,3,G,13.71,0.0013,-15.56,-1.85,1.45,0.69,0.0365,0.3288,0.5752,0.997,0.014,0.0182
190705,3,H,13.11,0.0013,-15.56,-2.45,1.34,0.74,0.0365,0.3288,0.5752,0.997,0.014,0.0182
190705,3,I,12.63,0.0013,-15.56,-2.93,1.53,0.65,0.0365,0.3288,0.5752,0.997,0.014,0.0182
190705,3,J,12.49,0.0013,-15.56,-3.07,1.51,0.66,0.0365,0.3288,0.5752,0.997,0.014,0.0182
190720,1,A,17.83,0.0009,-21.3,-3.47,1.61,0.62,0.0439,0.1514,0.8787,0.5779,0.0073,0.1294
190720,1,B,18.4,0.0009,-21.3,-2.9,1.42,0.71,0.0439,0.1514,0.8787,0.5779,0.0073,0.1294
190720,1,C,18.73,0.0009,-21.3,-2.57,1.17,0.85,0.0439,0.1514,0.8787,0.5779,0.0073,0.1294
190720,1,D,19.3,0.0009,-21.3,-2.01,1.52,0.66,0.0439,0.1514,0.8787,0.5779,0.0073,0.1294
190720,1,E,19.95,0.0009,-21.3,-1.35,1.39,0.72,0.0439,0.1514,0.8787,0.5779,0.0073,0.1294
190720,1,F,19.72,0.0009,-21.3,-1.58,1.42,0.71,0.0439,0.1514,0.8787,0.5779,0.0073,0.1294
190720,1,G,18.8,0.0009,-21.3,-2.5,1.55,0.64,0.0439,0.1514,0.8787,0.5779,0.0073,0.1294
190720,1,H,17.9,0.0009,-21.3,-3.4,1.39,0.72,0.0439,0.1514,0.8787,0.5779,0.0073,0.1294
190720,1,I,18.51,0.0009,-21.3,-2.79,1.57,0.64,0.0439,0.1514,0.8787,0.5779,0.0073,0.1294
190720,1,J,17.96,0.0009,-21.3,-3.34,1.59,0.63,0.0439,0.1514,0.8787,0.5779,0.0073,0.1294
190720,2,A,18.43,0.0009,-21.35,-2.92,1.66,0.6,0.0257,0.0805,0.3207,0.6521,0.0167,0.0588
190720,2,B,18.21,0.0009,-21.35,-3.14,1.4,0.71,0.0257,0.0805,0.3207,0.6521,0.0167,0.0588
190720,2,C,19.49,0.0009,-21.35,-1.85,1.19,0.84,0.0257,0.0805,0.3207,0.6521,0.0167,0.0588
190720,2,D,20.26,0.0009,-21.35,-1.09,1.51,0.66,0.0257,0.0805,0.3207,0.6521,0.0167,0.0588
190720,2,E,19.71,0.0009,-21.35,-1.63,1.39,0.72,0.0257,0.0805,0.3207,0.6521,0.0167,0.0588
190720,2,F,20.7,0.0009,-21.35,-0.65,1.43,0.7,0.0257,0.0805,0.3207,0.6521,0.0167,0.0588
190720,2,G,20.14,0.0009,-21.35,-1.21,1.55,0.65,0.0257,0.0805,0.3207,0.6521,0.0167,0.0588
190720,2,H,19.25,0.0009,-21.35,-2.1,1.34,0.74,0.0257,0.0805,0.3207,0.6521,0.0167,0.0588
190720,2,I,19.9,0.0009,-21.35,-1.45,1.6,0.62,0.0257,0.0805,0.3207,0.6521,0.0167,0.0588
190720,2,J,18.39,0.0009,-21.35,-2.95,1.56,0.64,0.0257,0.0805,0.3207,0.6521,0.0167,0.0588
190720,3,A,18.33,0.0009,-21.39,-3.07,1.62,0.62,0.0495,-0.0305,0.4626,0.0521,0.0239,0.1302
190720,3,B,19.14,0.0009,-21.39,-2.25,1.4,0.71,0.0495,-0.0305,0.4626,0.0521,0.0239,0.1302
190720,3,C,19.22,0.0009,-21.39,-2.17,1.17,0.86,0.0495,-0.0305,0.4626,0.0521,0.0239,0.1302
190720,3,D,19.61,0.0009,-21.39,-1.78,1.53,0.66,0.0495,-0.0305,0.4626,0.0521,0.0239,0.1302
190720,3,E,19.31,0.0009,-21.39,-2.09,1.39,0.72,0.0495,-0.0305,0.4626,0.0521,0.0239,0.1302
190720,3,F,19.79,0.0009,-21.39,-1.61,1.44,0.69,0.0495,-0.0305,0.4626,0.0521,0.0239,0.1302
190720,3,G,19.37,0.0009,-21.39,-2.03,1.44,0.69,0.0495,-0.0305,0.4626,0.0521,0.0239,0.1302
190720,3,H,20.15,0.0009,-21.39,-1.24,1.34,0.75,0.0495,-0.0305,0.4626,0.0521,0.0239,0.1302
190720,3,I,19.05,0.0009,-21.39,-2.34,1.56,0.64,0.0495,-0.0305,0.4626,0.0521,0.0239,0.1302
190720,3,J,18.86,0.0009,-21.39,-2.53,1.52,0.66,0.0495,-0.0305,0.4626,0.0521,0.0239,0.1302
190720,4,A,18.29,0.0009,-21.44,-3.15,1.64,0.61,0.0627,0.0371,0.6881,0.1124,0.0189,0.1042
190720,4,B,18.37,0.0009,-21.44,-3.07,1.37,0.73,0.0627,0.0371,0.6881,0.1124,0.0189,0.1042
190720,4,C,19.41,0.0009,-21.44,-2.03,1.17,0.85,0.0627,0.0371,0.6881,0.1124,0.0189,0.1042
190720,4,D,19.64,0.0009,-21.44,-1.79,1.49,0.67,0.0627,0.0371,0.6881,0.1124,0.0189,0.1042
190720,4,E,19.59,0.0009,-21.44,-1.84,1.38,0.73,0.0627,0.0371,0.6881,0.1124,0.0189,0.1042
190720,4,F,19.55,0.0009,-21.44,-1.89,1.42,0.7,0.0627,0.0371,0.6881,0.1124,0.0189,0.1042
190720,4,G,19.53,0.0009,-21.44,-1.91,1.49,0.67,0.0627,0.0371,0.6881,0.1124,0.0189,0.1042
190720,4,H,19.59,0.0009,-21.44,-1.85,1.38,0.73,0.0627,0.0371,0.6881,0.1124,0.0189,0.1042
190720,4,I,18.88,0.0009,-21.44,-2.56,1.6,0.63,0.0627,0.0371,0.6881,0.1124,0.0189,0.1042
190720,4,J,18.7,0.0009,-21.44,-2.73,1.52,0.66,0.0627,0.0371,0.6881,0.1124,0.0189,0.1042
190801,1,A,21.9,0.0012,-24.99,-3.09,1.61,0.62,0.0225,0.0823,0.2127,0.0425,0.0194,0.3908
190801,1,B,22.27,0.0012,-24.99,-2.73,1.38,0.73,0.0225,0.0823,0.2127,0.0425,0.0194,0.3908
190801,1,C,22.4,0.0012,-24.99,-2.59,1.19,0.84,0.0225,0.0823,0.2127,0.0425,0.0194,0.3908
190801,1,D,23.03,0.0012,-24.99,-1.96,1.53,0.66,0.0225,0.0823,0.2127,0.0425,0.0194,0.3908
190801,1,E,22.54,0.0012,-24.99,-2.45,1.36,0.74,0.0225,0.0823,0.2127,0.0425,0.0194,0.3908
190801,1,F,23.35,0.0012,-24.99,-1.64,1.43,0.7,0.0225,0.0823,0.2127,0.0425,0.0194,0.3908
190801,1,G,22.06,0.0012,-24.99,-2.93,1.49,0.67,0.0225,0.0823,0.2127,0.0425,0.0194,0.3908
190801,1,H,22.56,0.0012,-24.99,-2.43,1.33,0.75,0.0225,0.0823,0.2127,0.0425,0.0194,0.3908
190801,1,I,22.04,0.0012,-24.99,-2.95,1.55,0.65,0.0225,0.0823,0.2127,0.0425,0.0194,0.3908
190801,1,J,21.0,0.0012,-24.99,-3.99,1.53,0.65,0.0225,0.0823,0.2127,0.0425,0.0194,0.3908
190801,2,A,21.43,0.0012,-25.05,-3.62,1.62,0.62,0.046,0.1143,0.5472,1.0,0.0187,0.0004
190801,2,B,21.71,0.0012,-25.05,-3.34,1.38,0.73,0.046,0.1143,0.5472,1.0,0.0187,0.0004
190801,2,C,22.75,0.0012,-25.05,-2.3,1.18,0.85,0.046,0.1143,0.5472,1.0,0.0187,0.0004
190801,2,D,23.12,0.0012,-25.05,-1.93,1.53,0.65,0.046,0.1143,0.5472,1.0,0.0187,0.0004
190801,2,E,23.1,0.0012,-25.05,-1.95,1.38,0.73,0.046,0.1143,0.5472,1.0,0.0187,0.0004
190801,2,F,23.23,0.0012,-25.05,-1.82,1.43,0.7,0.046,0.1143,0.5472,1.0,0.0187,0.0004
190801,2,G,22.71,0.0012,-25.05,-2.34,1.54,0.65,0.046,0.1143,0.5472,1.0,0.0187,0.0004
190801,2,H,22.05,0.0012,-25.05,-2.99,1.3,0.77,0.046,0.1143,0.5472,1.0,0.0187,0.0004
190801,2,I,22.62,0.0012,-25.05,-2.42,1.58,0.63,0.046,0.1143,0.5472,1.0,0.0187,0.0004
190801,2,J,22.36,0.0012,-25.05,-2.69,1.54,0.65,0.046,0.1143,0.5472,1.0,0.0187,0.0004
190801,3,A,21.7,0.0012,-24.99,-3.29,1.67,0.6,0.0499,0.0815,0.7906,0.9081,0.0115,0.0259
190801,3,B,21.98,0.0012,-24.99,-3.01,1.36,0.73,0.0499,0.0815,0.7906,0.9081,0.0115,0.0259
190801,3,C,23.31,0.0012,-24.99,-1.69,1.18,0.84,0.0499,0.0815,0.7906,0.9081,0.0115,0.0259
190801,3,D,22.61,0.0012,-24.99,-2.38,1.49,0.67,0.0499,0.0815,0.7906,0.9081,0.0115,0.0259
190801,3,E,23.05,0.0012,-24.99,-1.94,1.39,0.72,0.0499,0.0815,0.7906,0.9081,0.0115,0.0259
190801,3,F,24.07,0.0012,-24.99,-0.92,1.39,0.72,0.0499,0.0815,0.7906,0.9081,0.0115,0.0259
190801,3,G,22.68,0.0012,-24.99,-2.31,1.51,0.66,0.0499,0.0815,0.7906,0.9081,0.0115,0.0259
190801,3,H,22.7,0.0012,-24.99,-2.29,1.31,0.76,0.0499,0.0815,0.7906,0.9081,0.0115,0.0259
190801,3,I,22.37,0.0012,-24.99,-2.62,1.54,0.65,0.0499,0.0815,0.7906,0.9081,0.0115,0.0259
190801,3,J,22.04,0.0012,-24.99,-2.95,1.53,0.65,0.0499,0.0815,0.7906,0.9081,0.0115,0.0259
190810,1,A,23.23,0.0011,-27.07,-3.85,1.56,0.64,0.0341,0.2552,0.5748,0.9857,0.0131,0.0307
190810,1,B,24.13,0.0011,-27.07,-2.94,1.37,0.73,0.0341,0.2552,0.5748,0.9857,0.0131,0.0307
190810,1,C,24.63,0.0011,-27.07,-2.45,1.16,0.86,0.0341,0.2552,0.5748,0.9857,0.0131,0.0307
190810,1,D,25.06,0.0011,-27.07,-2.02,1.48,0.68,0.0341,0.2552,0.5748,0.9857,0.0131,0.0307
190810,1,E,25.4,0.0011,-27.07,-1.68,1.37,0.73,0.0341,0.2552,0.5748,0.9857,0.0131,0.0307
190810,1,F,25.59,0.0011,-27.07,-1.48,1.41,0.71,0.0341,0.2552,0.5748,0.9857,0.0131,0.0307
190810,1,G,24.44,0.0011,-27.07,-2.64,1.6,0.62,0.0341,0.2552,0.5748,0.9857,0.0131,0.0307
190810,1,H,24.24,0.0011,-27.07,-2.84,1.29,0.78,0.0341,0.2552,0.5748,0.9857,0.0131,0.0307
190810,1,I,24.39,0.0011,-27.07,-2.68,1.56,0.64,0.0341,0.2552,0.5748,0.9857,0.0131,0.0307
190810,1,J,23.58,0.0011,-27.07,-3.49,1.54,0.65,0.0341,0.2552,0.5748,0.9857,0.0131,0.0307
190810,2,A,23.54,0.0011,-27.12,-3.58,1.62,0.62,0.0509,0.0348,0.5196,0.0286,0.0219,0.2027
190810,2,B,23.88,0.0011,-27.12,-3.24,1.38,0.72,0.0509,0.0348,0.5196,0.0286,0.0219,0.2027
190810,2,C,24.13,0.0011,-27.12,-2.99,1.17,0.86,0.0509,0.0348,0.5196,0.0286,0.0219,0.2027
190810,2,D,25.11,0.0011,-27.12,-2.01,1.5,0.67,0.0509,0.0348,0.5196,0.0286,0.0219,0.2027
190810,2,E,24.93,0.0011,-27.12,-2.19,1.37,0.73,0.0509,0.0348,0.5196,0.0286,0.0219,0.2027
190810,2,F,24.99,0.0011,-27.12,-2.13,1.41,0.71,0.0509,0.0348,0.5196,0.0286,0.0219,0.2027
190810,2,G,24.32,0.0011,-27.12,-2.8,1.57,0.64,0.0509,0.0348,0.5196,0.0286,0.0219,0.2027
190810,2,H,24.54,0.0011,-27.12,-2.58,1.31,0.77,0.0509,0.0348,0.5196,0.0286,0.0219,0.2027
190810,2,I,24.86,0.0011,-27.12,-2.26,1.53,0.65,0.0509,0.0348,0.5196,0.0286,0.0219,0.2027
190810,2,J,24.17,0.0011,-27.12,-2.95,1.52,0.66,0.0509,0.0348,0.5196,0.0286,0.0219,0.2027
190822,1,A,24.97,0.0007,-28.91,-3.94,1.6,0.62,0.0274,0.0851,0.3048,0.8959,0.0185,0.029
190822,1,B,25.04,0.0007,-28.91,-3.87,1.39,0.72,0.0274,0.0851,0.3048,0.8959,0.0185,0.029
190822,1,C,26.26,0.0007,-28.91,-2.65,1.18,0.84,0.0274,0.0851,0.3048,0.8959,0.0185,0.029
190822,1,D,26.94,0.0007,-28.91,-1.98,1.55,0.64,0.0274,0.0851,0.3048,0.8959,0.0185,0.029
190822,1,E,26.74,0.0007,-28.91,-2.17,1.35,0.74,0.0274,0.0851,0.3048,0.8959,0.0185,0.029
190822,1,F,26.88,0.0007,-28.91,-2.03,1.38,0.72,0.0274,0.0851,0.3048,0.8959,0.0185,0.029
190822,1,G,26.7,0.0007,-28.91,-2.22,1.51,0.66,0.0274,0.0851,0.3048,0.8959,0.0185,0.029
190822,1,H,24.98,0.0007,-28.91,-3.93,1.32,0.76,0.0274,0.0851,0.3048,0.8959,0.0185,0.029
190822,1,I,26.1,0.0007,-28.91,-2.81,1.54,0.65,0.0274,0.0851,0.3048,0.8959,0.0185,0.029
190822,1,J,24.96,0.0007,-28.91,-3.95,1.52,0.66,0.0274,0.0851,0.3048,0.8959,0.0185,0.029
190822,2,A,25.22,0.0007,-28.96,-3.74,1.6,0.63,0.0371,0.0902,0.6814,0.6541,0.0113,0.0656
190822,2,B,25.09,0.0007,-28.96,-3.86,1.38,0.73,0.0371,0.0902,0.6814,0.6541,0.0113,0.0656
190822,2,C,26.31,0.0007,-28.96,-2.65,1.17,0.86,0.0371,0.0902,0.6814,0.6541,0.0113,0.0656
190822,2,D,26.47,0.0007,-28.96,-2.48,1.48,0.67,0.0371,0.0902,0.6814,0.6541,0.0113,0.0656
190822,2,E,26.66,0.0007,-28.96,-2.3,1.36,0.74,0.0371,0.0902,0.6814,0.6541,0.0113,0.0656
190822,2,F,27.75,0.0007,-28.96,-1.21,1.37,0.73,0.0371,0.0902,0.6814,0.6541,0.0113,0.0656
190822,2,G,26.69,0.0007,-28.96,-2.27,1.48,0.67,0.0371,0.0902,0.6814,0.6541,0.0113,0.0656
190822,2,H,25.96,0.0007,-28.96,-2.99,1.34,0.75,0.0371,0.0902,0.6814,0.6541,0.0113,0.0656
190822,2,I,26.2,0.0007,-28.96,-2.75,1.57,0.64,0.0371,0.0902,0.6814,0.6541,0.0113,0.0656
190822,2,J,24.7,0.0007,-28.96,-4.26,1.59,0.63,0.0371,0.0902,0.6814,0.6541,0.0113,0.0656
190822,3,A,25.21,0.0007,-28.99,-3.78,1.6,0.62,0.0361,0.062,0.4735,0.242,0.017,0.1097
190822,3,B,25.98,0.0007,-28.99,-3.01,1.43,0.7,0.0361,0.062,0.4735,0.242,0.017,0.1097
190822,3,C,26.22,0.0007,-28.99,-2.77,1.15,0.87,0.0361,0.062,0.4735,0.242,0.017,0.1097
190822,3,D,26.42,0.0007,-28.99,-2.57,1.47,0.68,0.0361,0.062,0.4735,0.242,0.017,0.1097
190822,3,E,26.08,0.0007,-28.99,-2.91,1.37,0.73,0.0361,0.062,0.4735,0.242,0.017,0.1097
190822,3,F,27.27,0.0007,-28.99,-1.73,1.4,0.72,0.0361,0.062,0.4735,0.242,0.017,0.1097
190822,3,G,26.67,0.0007,-28.99,-2.32,1.48,0.67,0.0361,0.062,0.4735,0.242,0.017,0.1097
190822,3,H,24.88,0.0007,-28.99,-4.11,1.36,0.73,0.0361,0.062,0.4735,0.242,0.017,0.1097
190822,3,I,26.1,0.0007,-28.99,-2.89,1.54,0.65,0.0361,0.062,0.4735,0.242,0.017,0.1097
190822,3,J,25.31,0.0007,-28.99,-3.68,1.54,0.65,0.0361,0.062,0.4735,0.242,0.017,0.1097
190823,1,A,25.78,0.0006,-29.04,-3.26,1.69,0.59,0.0072,0.1281,0.0168,0.9863,0.0247,0.0151
190823,1,B,26.42,0.0006,-29.04,-2.62,1.36,0.74,0.0072,0.1281,0.0168,0.9863,0.0247,0.0151
190823,1,C,27.22,0.0006,-29.04,-1.82,1.2,0.83,0.0072,0.1281,0.0168,0.9863,0.0247,0.0151
190823,1,D,27.46,0.0006,-29.04,-1.59,1.5,0.67,0.0072,0.1281,0.0168,0.9863,0.0247,0.0151
190823,1,E,25.5,0.0006,-29.04,-3.54,1.39,0.72,0.0072,0.1281,0.0168,0.9863,0.0247,0.0151
190823,1,F,27.01,0.0006,-29.04,-2.04,1.45,0.69,0.0072,0.1281,0.0168,0.9863,0.0247,0.0151
190823,1,G,26.56,0.0006,-29.04,-2.48,1.5,0.67,0.0072,0.1281,0.0168,0.9863,0.0247,0.0151
190823,1,H,26.48,0.0006,-29.04,-2.57,1.37,0.73,0.0072,0.1281,0.0168,0.9863,0.0247,0.0151
190823,1,I,26.71,0.0006,-29.04,-2.33,1.53,0.65,0.0072,0.1281,0.0168,0.9863,0.0247,0.0151
190823,1,J,25.95,0.0006,-29.04,-3.1,1.54,0.65,0.0072,0.1281,0.0168,0.9863,0.0247,0.0151
190823,2,A,25.85,0.0006,-29.1,-3.26,1.6,0.63,0.0397,0.1149,0.8765,0.9423,0.0067,0.0284
190823,2,B,25.96,0.0006,-29.1,-3.15,1.43,0.7,0.0397,0.1149,0.8765,0.9423,0.0067,0.0284
190823,2,C,27.34,0.0006,-29.1,-1.76,1.17,0.86,0.0397,0.1149,0.8765,0.9423,0.0067,0.0284
190823,2,D,26.7,0.0006,-29.1,-2.41,1.46,0.68,0.0397,0.1149,0.8765,0.9423,0.0067,0.0284
